State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
punjab,2021,1,140603,587114,1134618777.7354226
punjab,2021,1,144001,482416,1141507924.8772001
punjab,2021,1,147001,410606,979883081.4840537
punjab,2021,1,141001,321848,785514720.510848
punjab,2021,1,145001,312643,847325152.1424605
punjab,2021,1,141003,302072,713089104.814704
punjab,2021,2,141008,7637763,15520456270.585651
punjab,2021,2,143001,1499864,3585966718.582096
punjab,2021,2,140308,901416,1425394784.6029642
punjab,2021,2,140301,714080,1040958190.725596
punjab,2021,2,140603,619719,1217764376.0271494
punjab,2021,2,144001,546406,1220377018.5199287
punjab,2021,2,147001,470972,1151355120.6801445
punjab,2021,2,145001,388018,972086889.8648155
punjab,2021,2,141001,332063,817674432.3183126
punjab,2021,2,141003,325305,749871102.3515452
punjab,2021,3,141008,11041061,20678673037.58342
punjab,2021,3,143001,1974996,4447292004.848708
punjab,2021,3,140308,1122267,1653032309.3658862
punjab,2021,3,140301,880844,1253484439.7695906
punjab,2021,3,144001,844289,1780073560.4911208
punjab,2021,3,140603,833255,1590074431.4319546
punjab,2021,3,147001,648785,1494144090.0747273
punjab,2021,3,145001,520820,1288359993.5674548
punjab,2021,3,141001,470394,1088155017.5213614
punjab,2021,3,151001,425732,1020518338.4298184
punjab,2021,4,141008,13418112,26344629316.290863
punjab,2021,4,143001,2428211,5753345068.588264
punjab,2021,4,140308,1326368,2068398119.4130378
punjab,2021,4,140301,1195981,1643665523.822769
punjab,2021,4,144001,1016229,2247446014.3388247
punjab,2021,4,140603,966217,1839650779.3144863
punjab,2021,4,147001,761878,1835015551.7093265
punjab,2021,4,145001,678080,1655351923.208128
punjab,2021,4,141001,568332,1376083757.9036813
punjab,2021,4,151001,507382,1195567872.7909434
punjab,2022,1,141008,14304410,26313996218.719788
punjab,2022,1,143001,2719468,6399436596.7550125
punjab,2022,1,140308,1392852,2125034734.0134268
punjab,2022,1,140301,1305956,1768536228.7671556
punjab,2022,1,140603,1074201,1963267704.7051582
punjab,2022,1,144001,1027217,2293800940.353794
punjab,2022,1,147001,822756,1923327033.7336512
punjab,2022,1,145001,775802,1744469196.2946777
punjab,2022,1,141001,623201,1459308097.645636
punjab,2022,1,151001,589881,1411828753.370968
punjab,2022,2,141008,18613851,30932873842.40671
punjab,2022,2,143001,3284678,7544432923.639183
punjab,2022,2,140301,1707376,2132957264.045349
punjab,2022,2,140308,1600015,2298740867.519915
punjab,2022,2,144001,1384185,2874491811.5699377
punjab,2022,2,140603,1318798,2270499395.124955
punjab,2022,2,147001,1030096,2239173247.4908824
punjab,2022,2,145001,962873,2069321829.0216851
punjab,2022,2,144411,841422,583294319.3112409
punjab,2022,2,141001,760816,1612735716.4188502
punjab,2022,3,141007,17194042,26076678336.602097
punjab,2022,3,141008,3792453,7270600019.612049
punjab,2022,3,143001,3641708,7946208922.080432
punjab,2022,3,141003,3522146,5956975288.715145
punjab,2022,3,160066,3341430,5058698409.990889
punjab,2022,3,140301,1917528,2247401003.103948
punjab,2022,3,144001,1584180,3130303320.5152707
punjab,2022,3,144411,1509657,1075946624.3366413
punjab,2022,3,140603,1501915,2472962564.0728073
punjab,2022,3,140308,1185509,1312944472.199987
punjab,2022,4,141007,19531735,31243716271.50683
punjab,2022,4,143001,4052053,9080037202.707682
punjab,2022,4,141003,3953534,7008561700.545109
punjab,2022,4,160066,2485138,4220000618.172685
punjab,2022,4,140301,2203096,2481278825.08311
punjab,2022,4,144001,2024135,3899236693.1675825
punjab,2022,4,144411,1891911,977306373.2836244
punjab,2022,4,141008,1881474,4512618767.795233
punjab,2022,4,140603,1679582,2760124408.65554
punjab,2022,4,147001,1320186,2673533501.458725
punjab,2023,1,143001,4926763,10757826238.0
punjab,2023,1,140301,3329964,3750329062.0
punjab,2023,1,144411,2855053,1496433173.0
punjab,2023,1,141008,2665032,5345287351.0
punjab,2023,1,140603,2309272,3596099223.0
punjab,2023,1,140308,1859752,1847754046.0
punjab,2023,1,145001,1627234,3098187644.0
punjab,2023,1,147001,1488820,2821249152.0
punjab,2023,1,141007,1381714,2370242636.0
punjab,2023,1,141001,1327683,2735112374.0
punjab,2023,2,143001,5787855,11694816286.0
punjab,2023,2,140301,4179852,4347684130.0
punjab,2023,2,141008,3683631,5912138351.0
punjab,2023,2,144411,2957104,1566284948.0
punjab,2023,2,140603,2905011,4300619952.0
punjab,2023,2,140308,2268216,2086767308.0
punjab,2023,2,145001,2011776,3589528455.0
punjab,2023,2,141007,1915328,2711281126.0
punjab,2023,2,147001,1711580,2983934814.0
punjab,2023,2,141001,1599446,2905747715.0
punjab,2023,3,143001,6594315,12509083916.0
punjab,2023,3,140301,4555638,4606653749.0
punjab,2023,3,141008,4365910,7112258700.0
punjab,2023,3,144411,3376917,2041730269.0
punjab,2023,3,140603,3277137,4468269666.0
punjab,2023,3,140308,2500129,2255832920.0
punjab,2023,3,145001,2232622,3792979942.0
punjab,2023,3,141007,2231782,2989502165.0
punjab,2023,3,147001,1972949,3197191531.0
punjab,2023,3,141001,1884805,3209792426.0
punjab,2023,4,143001,6996281,13688304365.0
punjab,2023,4,141008,5122275,9416411988.0
punjab,2023,4,140301,4789265,4929920848.0
punjab,2023,4,144411,3960113,1959892492.0
punjab,2023,4,140603,3378799,4659423188.0
punjab,2023,4,141007,2568373,3600407689.0
punjab,2023,4,145001,2461237,4211756048.0
punjab,2023,4,140308,2360882,2242301487.0
punjab,2023,4,147001,2031108,3404669731.0
punjab,2023,4,141001,1967863,3497567503.0
rajasthan,2021,1,302016,65639307,124138636281.23145
rajasthan,2021,1,302012,4626616,8288838208.284747
rajasthan,2021,1,302020,3612063,5110071896.327628
rajasthan,2021,1,302029,3465448,5109169388.794809
rajasthan,2021,1,302015,3441904,3949712103.95199
rajasthan,2021,1,302017,3318773,4063958275.660019
rajasthan,2021,1,311001,3151531,6524694767.349244
rajasthan,2021,1,342003,2738155,5518370415.103892
rajasthan,2021,1,324006,2670189,5488684266.332531
rajasthan,2021,1,302022,2387446,3011565653.911685
rajasthan,2021,2,302016,81782827,152295120262.96942
rajasthan,2021,2,302012,4455183,8128208165.298951
rajasthan,2021,2,324006,3589441,7045762856.204771
rajasthan,2021,2,342003,3266095,6504167323.083466
rajasthan,2021,2,311001,3136173,6430454558.910442
rajasthan,2021,2,302029,3101183,5128482817.872635
rajasthan,2021,2,302020,2864013,4675938162.408661
rajasthan,2021,2,302017,2560262,3674928485.6614876
rajasthan,2021,2,302022,2233349,2892405366.323619
rajasthan,2021,2,302013,2197797,4079791172.522775
rajasthan,2021,3,302016,108659324,179936124302.00922
rajasthan,2021,3,302012,6639234,11240165599.578844
rajasthan,2021,3,302029,5012691,7507160883.503555
rajasthan,2021,3,302020,4961430,7074828643.036352
rajasthan,2021,3,311001,4899345,9273336541.864542
rajasthan,2021,3,342003,4829818,8703493393.917704
rajasthan,2021,3,302015,4573490,5136436712.823769
rajasthan,2021,3,302017,4394803,5407583426.981717
rajasthan,2021,3,324006,4292426,7806752221.493629
rajasthan,2021,3,302022,3587905,4232428314.6112733
rajasthan,2021,4,302016,130544931,225546213678.0312
rajasthan,2021,4,302012,7664076,13974005841.41229
rajasthan,2021,4,302020,5920882,8742491301.40883
rajasthan,2021,4,342003,5816053,10861143408.510336
rajasthan,2021,4,302029,5701411,9076213569.403297
rajasthan,2021,4,311001,5610874,10912550816.20288
rajasthan,2021,4,302015,5423917,6497157350.892502
rajasthan,2021,4,302017,5032416,6628312236.848719
rajasthan,2021,4,302022,4339511,5160132597.830615
rajasthan,2021,4,302013,3824987,6994409527.416702
rajasthan,2022,1,302016,148956604,248958961898.9538
rajasthan,2022,1,302012,8411664,15192162139.675108
rajasthan,2022,1,302020,6783960,9708132763.147295
rajasthan,2022,1,311001,6561991,12559359989.792736
rajasthan,2022,1,302029,6558498,10262133728.689194
rajasthan,2022,1,342003,6508137,12070291945.526222
rajasthan,2022,1,302015,6423696,7120253656.587112
rajasthan,2022,1,302017,5642776,7178086780.460688
rajasthan,2022,1,324006,5085722,9139679958.645088
rajasthan,2022,1,302022,5061954,5938352462.035116
rajasthan,2022,2,302016,181570316,290408785688.94006
rajasthan,2022,2,302012,9813239,17025818434.001835
rajasthan,2022,2,302020,8308435,11317574894.199295
rajasthan,2022,2,302015,7973666,8222092235.564779
rajasthan,2022,2,302029,7814739,11969825649.264526
rajasthan,2022,2,342003,7781332,13788621735.334116
rajasthan,2022,2,311001,7375429,13931581131.209145
rajasthan,2022,2,302017,6520767,8076295073.4123745
rajasthan,2022,2,302022,5938616,6632582851.473118
rajasthan,2022,2,324006,5916640,10390818560.320557
rajasthan,2022,3,302012,220682742,322546632329.7969
rajasthan,2022,3,302016,25003955,42498352744.6782
rajasthan,2022,3,342003,17890647,28024153451.17022
rajasthan,2022,3,302001,13698118,22015857946.1112
rajasthan,2022,3,301001,8312801,12519178755.011929
rajasthan,2022,3,302020,8160915,11112703183.15005
rajasthan,2022,3,311001,8149741,14136337590.398617
rajasthan,2022,3,302029,7835035,11763047433.169743
rajasthan,2022,3,302015,7686092,8231855856.236254
rajasthan,2022,3,332001,6645042,11487888510.021519
rajasthan,2022,4,302012,255709582,401447081116.40735
rajasthan,2022,4,342003,35485978,58286397998.928116
rajasthan,2022,4,302001,14447137,24564518828.60323
rajasthan,2022,4,313002,12521162,18895176739.276096
rajasthan,2022,4,311001,12252353,20814295262.9961
rajasthan,2022,4,302020,9296078,12502359022.61105
rajasthan,2022,4,301001,9041051,14374749827.087431
rajasthan,2022,4,302029,8692049,12958768543.295708
rajasthan,2022,4,302015,8213130,8741507071.853579
rajasthan,2022,4,332001,7900335,14128879351.272339
rajasthan,2023,1,302012,17831228,30754435475.0
rajasthan,2023,1,302020,15139527,19803106127.0
rajasthan,2023,1,302029,14694667,21450636416.0
rajasthan,2023,1,302015,13251029,13633623286.0
rajasthan,2023,1,311001,13103780,23076828946.0
rajasthan,2023,1,302017,11509572,14050627706.0
rajasthan,2023,1,302022,11447372,12277973516.0
rajasthan,2023,1,334001,9608216,15209303995.0
rajasthan,2023,1,332001,9473451,16875528597.0
rajasthan,2023,1,301001,9073908,14443260216.0
rajasthan,2023,2,302012,20702152,32851767886.0
rajasthan,2023,2,302020,17780704,21994291220.0
rajasthan,2023,2,302029,17432436,23985413864.0
rajasthan,2023,2,302015,15282571,14887734711.0
rajasthan,2023,2,311001,15210898,25045783308.0
rajasthan,2023,2,302022,13536917,13536810823.0
rajasthan,2023,2,302017,13248333,15538877807.0
rajasthan,2023,2,334001,10983675,16397892467.0
rajasthan,2023,2,301001,10615603,15551375247.0
rajasthan,2023,2,332001,10558709,18666782662.0
rajasthan,2023,3,302012,23993171,35931331779.0
rajasthan,2023,3,302020,21525491,24617664825.0
rajasthan,2023,3,302029,20820127,26365540123.0
rajasthan,2023,3,302015,18854885,17115855033.0
rajasthan,2023,3,311001,17173272,26763277485.0
rajasthan,2023,3,302017,16102184,17481938665.0
rajasthan,2023,3,302022,15844944,15097733908.0
rajasthan,2023,3,334001,12567790,17596211822.0
rajasthan,2023,3,301001,12505134,16970966067.0
rajasthan,2023,3,332001,12376639,20060135095.0
rajasthan,2023,4,302012,25869737,40194287359.0
rajasthan,2023,4,302020,22233655,26523474318.0
rajasthan,2023,4,302029,22086935,28715253536.0
rajasthan,2023,4,311001,19045891,30639805394.0
rajasthan,2023,4,302015,18000668,17259350182.0
rajasthan,2023,4,302022,17334244,16477489382.0
rajasthan,2023,4,302017,16469548,18616736430.0
rajasthan,2023,4,332001,13525599,23153406211.0
rajasthan,2023,4,334001,13474453,20065178404.0
rajasthan,2023,4,301001,13361322,19244915898.0
sikkim,2021,1,737101,230314,651230894.2642756
sikkim,2021,1,737102,72036,214023413.27972007
sikkim,2021,1,737134,64481,163867637.42218336
sikkim,2021,1,737132,59993,137681981.3199845
sikkim,2021,1,737135,54828,140060691.11294314
sikkim,2021,1,737113,42491,133107495.42030288
sikkim,2021,1,737120,40210,141595710.6292783
sikkim,2021,1,737126,37841,103228998.99647489
sikkim,2021,1,737136,30655,61822486.69976698
sikkim,2021,1,737121,30224,73885821.60314554
sikkim,2021,2,737101,297452,724746706.3079436
sikkim,2021,2,737102,83039,235934839.12091917
sikkim,2021,2,737134,81870,194136137.0047333
sikkim,2021,2,737132,73086,156852033.9636291
sikkim,2021,2,737135,62588,143959958.98430628
sikkim,2021,2,737120,49090,176166209.40985945
sikkim,2021,2,737126,45574,109012656.35644796
sikkim,2021,2,737113,44882,120520637.56860521
sikkim,2021,2,737121,38319,76655631.82284465
sikkim,2021,2,737136,35750,66186273.85267018
sikkim,2021,3,737101,338734,867802298.5562382
sikkim,2021,3,737102,107611,301811282.78679377
sikkim,2021,3,737134,98557,239292130.0790186
sikkim,2021,3,737132,94310,192316407.61074328
sikkim,2021,3,737135,75667,174940398.5357872
sikkim,2021,3,737120,59528,222956316.01389608
sikkim,2021,3,737126,56216,137954758.18257964
sikkim,2021,3,737113,54713,159430410.3695603
sikkim,2021,3,737136,44864,81576523.34531628
sikkim,2021,3,737121,41335,92795839.6474207
sikkim,2021,4,737101,541997,1401565372.8342977
sikkim,2021,4,737102,138476,387413440.3597043
sikkim,2021,4,737132,118733,235216438.10757113
sikkim,2021,4,737134,117138,284731076.7632046
sikkim,2021,4,737135,89908,222979795.43140694
sikkim,2021,4,737120,78184,274703246.6532579
sikkim,2021,4,737113,72748,232954032.47956002
sikkim,2021,4,737126,71150,192812272.7765864
sikkim,2021,4,737136,58616,104773159.44339293
sikkim,2021,4,737103,56402,184698962.32679385
sikkim,2022,1,737101,572571,1429425945.961132
sikkim,2022,1,737102,150873,368906458.41561985
sikkim,2022,1,737132,144605,277500079.0930386
sikkim,2022,1,737134,137930,331402064.1726658
sikkim,2022,1,737135,106025,253796966.43059132
sikkim,2022,1,737126,81954,208000061.704278
sikkim,2022,1,737113,80419,240985978.0209565
sikkim,2022,1,737136,75513,124929431.68879786
sikkim,2022,1,737120,70343,239867347.3280994
sikkim,2022,1,737121,56322,138726250.37673736
sikkim,2022,2,737101,766826,1908886120.2727275
sikkim,2022,2,737102,209601,530663891.528832
sikkim,2022,2,737132,180548,323305054.1533619
sikkim,2022,2,737134,163476,367603628.9518961
sikkim,2022,2,737135,137789,286425187.3430251
sikkim,2022,2,737136,119900,163813399.01257223
sikkim,2022,2,737126,106692,254862677.89692697
sikkim,2022,2,737113,105494,315132632.0636008
sikkim,2022,2,737120,104473,350115653.0803326
sikkim,2022,2,737103,77714,237339189.39452797
sikkim,2022,3,737101,794044,1639837896.5598912
sikkim,2022,3,737102,220079,502539799.39269716
sikkim,2022,3,737132,197652,331337450.51434785
sikkim,2022,3,737134,163633,335841461.2357317
sikkim,2022,3,737135,149546,295234865.0724051
sikkim,2022,3,737126,128076,292427304.6874075
sikkim,2022,3,737136,114055,153227044.6228934
sikkim,2022,3,737120,111320,356886543.93965816
sikkim,2022,3,737113,93501,256543284.50575596
sikkim,2022,3,737121,76971,161156891.80198145
sikkim,2022,4,737132,828709,1491008376.2351952
sikkim,2022,4,737101,738136,1658113932.006267
sikkim,2022,4,737102,228431,481473592.9059185
sikkim,2022,4,737134,172812,356768812.7225659
sikkim,2022,4,737135,160013,304128893.56955755
sikkim,2022,4,737126,121174,264761199.2436604
sikkim,2022,4,737136,117743,148922707.33542886
sikkim,2022,4,737120,116909,340515167.47704965
sikkim,2022,4,737113,104360,298706697.67400277
sikkim,2022,4,737103,87881,235914155.20680153
sikkim,2023,1,737101,641677,1331757197.0
sikkim,2023,1,737102,377288,724417237.0
sikkim,2023,1,737132,319188,504003660.0
sikkim,2023,1,737134,285312,536369515.0
sikkim,2023,1,737135,279222,510099734.0
sikkim,2023,1,737136,200108,243821971.0
sikkim,2023,1,737126,193529,377774187.0
sikkim,2023,1,737113,167423,427052065.0
sikkim,2023,1,737120,158663,411542568.0
sikkim,2023,1,737121,140021,275800527.0
sikkim,2023,2,737101,899962,1922355312.0
sikkim,2023,2,737102,508420,942635529.0
sikkim,2023,2,737132,384514,555575639.0
sikkim,2023,2,737134,347058,611304737.0
sikkim,2023,2,737135,340788,593081155.0
sikkim,2023,2,737126,255818,454894848.0
sikkim,2023,2,737136,230648,252625813.0
sikkim,2023,2,737120,224729,621970853.0
sikkim,2023,2,737113,223355,544315243.0
sikkim,2023,2,737103,188485,483131676.0
sikkim,2023,3,737101,848485,1395615692.0
sikkim,2023,3,737102,570454,1029927288.0
sikkim,2023,3,737132,456439,589245307.0
sikkim,2023,3,737134,413304,658114020.0
sikkim,2023,3,737135,394048,604907039.0
sikkim,2023,3,737126,292086,463665448.0
sikkim,2023,3,737136,259427,279557517.0
sikkim,2023,3,737120,236059,601363381.0
sikkim,2023,3,737113,234212,465812365.0
sikkim,2023,3,737121,201103,333870334.0
sikkim,2023,4,737101,939710,1604243292.0
sikkim,2023,4,737102,565582,1049169289.0
sikkim,2023,4,737135,415103,658591882.0
sikkim,2023,4,737132,386823,531473361.0
sikkim,2023,4,737134,386492,670286042.0
sikkim,2023,4,737126,317409,540333408.0
sikkim,2023,4,737113,266277,557826477.0
sikkim,2023,4,737136,252476,283414755.0
sikkim,2023,4,737121,207425,374075697.0
sikkim,2023,4,737103,205395,439759462.0
tamil-nadu,2021,1,600003,25512152,44939868773.04715
tamil-nadu,2021,1,641018,4542090,8296801382.806343
tamil-nadu,2021,1,636006,2318051,4686183219.283338
tamil-nadu,2021,1,635109,1238103,1900317477.799319
tamil-nadu,2021,1,602105,1135840,1360867198.7375581
tamil-nadu,2021,1,600100,1095476,1466611474.8299057
tamil-nadu,2021,1,635126,1072079,1586170318.8836057
tamil-nadu,2021,1,600119,854299,1006535205.3841006
tamil-nadu,2021,1,625001,851451,1833415848.5645742
tamil-nadu,2021,1,600042,831771,1034683333.1038237
tamil-nadu,2021,2,600003,31694305,54282023022.63944
tamil-nadu,2021,2,641018,5338666,9441179349.819544
tamil-nadu,2021,2,636006,2808515,5258089982.689848
tamil-nadu,2021,2,635109,1275081,2006220732.4877515
tamil-nadu,2021,2,635126,1053379,1591448500.4473886
tamil-nadu,2021,2,602105,1016568,1222850945.1461587
tamil-nadu,2021,2,625001,998470,1956382556.8370545
tamil-nadu,2021,2,600100,976163,1399029790.5335903
tamil-nadu,2021,2,638001,968778,1829285601.8969312
tamil-nadu,2021,2,641606,882662,1597137037.2545476
tamil-nadu,2021,3,600003,42982007,71274098295.90457
tamil-nadu,2021,3,641018,7936164,13854294288.678345
tamil-nadu,2021,3,636006,3672350,6959855100.6840725
tamil-nadu,2021,3,635109,1825088,2870893024.0417814
tamil-nadu,2021,3,635126,1608746,2373351087.656296
tamil-nadu,2021,3,602105,1520017,1812031117.3820472
tamil-nadu,2021,3,641602,1367642,2684695543.2562833
tamil-nadu,2021,3,600100,1350298,1860703756.770228
tamil-nadu,2021,3,638001,1332618,2583766792.997224
tamil-nadu,2021,3,641606,1310393,2388622653.5035377
tamil-nadu,2021,4,600003,54054310,83084090738.55415
tamil-nadu,2021,4,641018,10521066,18538563797.394085
tamil-nadu,2021,4,636006,4873445,8282830631.999786
tamil-nadu,2021,4,635109,2291857,3599042483.4035006
tamil-nadu,2021,4,635126,1962102,2901462305.604706
tamil-nadu,2021,4,602105,1820307,2105004028.3738217
tamil-nadu,2021,4,641602,1806619,3224339266.1110125
tamil-nadu,2021,4,638001,1748741,3214426277.67511
tamil-nadu,2021,4,600100,1601658,2180876811.626523
tamil-nadu,2021,4,641606,1599490,2680099178.036751
tamil-nadu,2022,1,600003,62446149,95888452779.63263
tamil-nadu,2022,1,641018,12588968,24436130479.46472
tamil-nadu,2022,1,636006,5321118,9190335218.72433
tamil-nadu,2022,1,635109,2529796,3995922448.343732
tamil-nadu,2022,1,635126,2133935,3120121471.4986033
tamil-nadu,2022,1,641602,2060478,3585502916.232564
tamil-nadu,2022,1,602105,2034034,2412500026.8843203
tamil-nadu,2022,1,638001,1982168,3629711418.7918158
tamil-nadu,2022,1,641606,1862567,3056211719.8197355
tamil-nadu,2022,1,600100,1849606,2551967667.3345017
tamil-nadu,2022,2,600003,75241472,108938946466.4329
tamil-nadu,2022,2,641018,14629361,27251696998.752544
tamil-nadu,2022,2,636006,6530959,10644716245.12516
tamil-nadu,2022,2,635109,2964991,4720223119.00359
tamil-nadu,2022,2,635126,2492364,3589177494.7607107
tamil-nadu,2022,2,641602,2484283,4129162575.8199277
tamil-nadu,2022,2,602105,2411211,2767735011.169202
tamil-nadu,2022,2,638001,2356156,4040419801.569825
tamil-nadu,2022,2,600100,2286488,3032455837.5391455
tamil-nadu,2022,2,641606,2193353,3271923943.3149133
tamil-nadu,2022,3,600119,54651373,74718053576.90952
tamil-nadu,2022,3,636014,20259438,28349190740.985077
tamil-nadu,2022,3,641045,19099879,27635618531.8156
tamil-nadu,2022,3,625001,11979830,20707246455.0557
tamil-nadu,2022,3,600003,10598330,17101667469.240383
tamil-nadu,2022,3,641602,5887176,8047928131.869511
tamil-nadu,2022,3,635109,3057691,4763463314.477103
tamil-nadu,2022,3,635126,2820375,4082712917.5965753
tamil-nadu,2022,3,620008,2684155,4773527510.595255
tamil-nadu,2022,3,641018,2642228,4984058675.54731
tamil-nadu,2022,4,600119,82889654,111402422914.48465
tamil-nadu,2022,4,636014,21699572,29929367291.49858
tamil-nadu,2022,4,641045,15769128,23052180926.24506
tamil-nadu,2022,4,625001,14703058,24536471051.54523
tamil-nadu,2022,4,641602,7786748,10467948069.96344
tamil-nadu,2022,4,620008,3757206,6386260127.209974
tamil-nadu,2022,4,600009,3486481,5357295835.789652
tamil-nadu,2022,4,635109,3336387,5059804049.212596
tamil-nadu,2022,4,635126,3113919,4467613782.531245
tamil-nadu,2022,4,602105,2788086,2868136486.4934983
tamil-nadu,2023,1,635109,5561184,8063057016.0
tamil-nadu,2023,1,600119,4538625,4883621061.0
tamil-nadu,2023,1,635126,4452906,5794309299.0
tamil-nadu,2023,1,602105,4421906,4386803579.0
tamil-nadu,2023,1,600100,4280174,5211727131.0
tamil-nadu,2023,1,641602,4234982,5928541586.0
tamil-nadu,2023,1,600097,3616240,3835790436.0
tamil-nadu,2023,1,600130,3203699,3418522421.0
tamil-nadu,2023,1,600042,3158550,3522636799.0
tamil-nadu,2023,1,600056,2853819,3714497465.0
tamil-nadu,2023,2,635109,6139659,9025310633.0
tamil-nadu,2023,2,600119,5065253,5552355051.0
tamil-nadu,2023,2,635126,4957562,6554354550.0
tamil-nadu,2023,2,602105,4924983,4818308363.0
tamil-nadu,2023,2,641602,4655491,6490827667.0
tamil-nadu,2023,2,600100,4630727,5547283433.0
tamil-nadu,2023,2,600097,3915379,4179829412.0
tamil-nadu,2023,2,600130,3621977,3872598311.0
tamil-nadu,2023,2,600042,3418699,3882147322.0
tamil-nadu,2023,2,600056,3048961,3955845706.0
tamil-nadu,2023,3,635109,6976780,9850516872.0
tamil-nadu,2023,3,635126,5715604,7173777682.0
tamil-nadu,2023,3,602105,5683980,5273656520.0
tamil-nadu,2023,3,600119,5624043,6047267894.0
tamil-nadu,2023,3,641602,5456490,7047821967.0
tamil-nadu,2023,3,600100,5209323,6169378001.0
tamil-nadu,2023,3,600097,4287209,4566921795.0
tamil-nadu,2023,3,600130,4205152,4325872053.0
tamil-nadu,2023,3,600042,3826759,4251376531.0
tamil-nadu,2023,3,600096,3464739,3677230729.0
tamil-nadu,2023,4,635109,7538752,10522235023.0
tamil-nadu,2023,4,635126,6313492,8120199738.0
tamil-nadu,2023,4,602105,5916215,5359677189.0
tamil-nadu,2023,4,641602,5901809,7347319928.0
tamil-nadu,2023,4,600119,4994954,5595168237.0
tamil-nadu,2023,4,600100,4942843,5977497285.0
tamil-nadu,2023,4,600130,4003173,4323193211.0
tamil-nadu,2023,4,600097,3861317,4316031975.0
tamil-nadu,2023,4,600042,3652682,4153672285.0
tamil-nadu,2023,4,641687,3551465,3938941222.0
telangana,2021,1,500001,107274281,218270126529.36053
telangana,2021,1,500072,10520264,15264391308.449902
telangana,2021,1,500018,7159503,11598274057.953592
telangana,2021,1,500081,4728444,5317903334.226204
telangana,2021,1,500016,4385582,5762427603.927832
telangana,2021,1,500039,4354127,6819509471.193953
telangana,2021,1,500055,4029164,6832605636.055994
telangana,2021,1,505001,3830885,8431766336.033277
telangana,2021,1,500038,3830061,4315546333.829466
telangana,2021,1,500070,3797889,7344286754.616329
telangana,2021,2,500001,148864777,315432046413.66345
telangana,2021,2,500072,10572910,17216422936.74786
telangana,2021,2,500018,8266463,14460490857.729868
telangana,2021,2,500055,4647957,8385875879.773148
telangana,2021,2,500039,4555479,7931116247.381447
telangana,2021,2,505001,4419442,10840946405.539165
telangana,2021,2,500037,4123183,6944198147.351139
telangana,2021,2,500008,4116658,6762954140.019281
telangana,2021,2,500070,4072408,8630289664.562225
telangana,2021,2,502032,3806010,7090541212.607969
telangana,2021,3,500001,173430239,335290201877.6652
telangana,2021,3,500072,14524540,22628539273.865894
telangana,2021,3,500018,10182801,16594187696.219566
telangana,2021,3,500039,6212786,10059415278.9652
telangana,2021,3,500055,6087796,10446727300.200508
telangana,2021,3,500081,6083021,7513924136.637562
telangana,2021,3,505001,5829460,12962267281.014135
telangana,2021,3,500016,5677699,7949955022.475481
telangana,2021,3,500008,5643156,8713052726.933613
telangana,2021,3,500070,5569105,10825632646.008186
telangana,2021,4,500001,213053128,398798138080.50854
telangana,2021,4,500072,18702806,29184043437.950966
telangana,2021,4,500018,12702463,20697709558.67371
telangana,2021,4,500081,8541538,10628519362.206837
telangana,2021,4,500016,7623882,10444173793.396725
telangana,2021,4,500039,7572515,12576999877.69634
telangana,2021,4,500055,7434595,12863780360.610619
telangana,2021,4,505001,7132666,16100604693.684223
telangana,2021,4,500008,7087086,11035893878.94763
telangana,2021,4,500070,6635068,13246403511.021183
telangana,2022,1,500001,248675599,460948755722.1826
telangana,2022,1,500072,20739218,32326218070.30701
telangana,2022,1,500018,12828306,20721253232.749943
telangana,2022,1,500081,9614248,11962556111.21791
telangana,2022,1,500039,8602268,14279519227.676981
telangana,2022,1,500055,8477965,14589584095.827675
telangana,2022,1,500008,8162246,12680603631.351318
telangana,2022,1,500016,8148392,11175639127.495972
telangana,2022,1,505001,7982445,17776895373.23894
telangana,2022,1,500032,7613988,9361896540.618912
telangana,2022,2,500001,296874552,536659038240.45605
telangana,2022,2,500072,25963855,40013861888.54491
telangana,2022,2,500018,14981608,23798515806.52308
telangana,2022,2,500081,14210122,17646870493.30597
telangana,2022,2,500032,11485072,14002673625.919622
telangana,2022,2,500039,10467649,17017841476.052551
telangana,2022,2,500016,9992848,13620769782.70459
telangana,2022,2,500055,9980355,17123640652.266861
telangana,2022,2,500008,9947148,15389385446.375467
telangana,2022,2,505001,9545797,21195096467.279808
telangana,2022,3,500034,832279716,1276247184385.9084
telangana,2022,3,500001,41594312,81023115302.54439
telangana,2022,3,500072,26582641,41355794769.317184
telangana,2022,3,500081,15668872,19358870686.21712
telangana,2022,3,500032,13715084,16599965684.775618
telangana,2022,3,500018,12533622,19328612477.032097
telangana,2022,3,500039,10711855,17344732558.787483
telangana,2022,3,500008,10565808,15897911040.449696
telangana,2022,3,500016,10308750,13959659026.733902
telangana,2022,3,500055,10192110,17212329189.204395
telangana,2022,4,500034,967508435,1501499856273.482
telangana,2022,4,500072,29837348,43828768614.90263
telangana,2022,4,500081,18200179,21837343269.90342
telangana,2022,4,500032,16676568,19489851410.851654
telangana,2022,4,500018,13680565,20005071132.36766
telangana,2022,4,500008,12242795,17462290141.4647
telangana,2022,4,500039,11783216,18218140319.090397
telangana,2022,4,500016,11652977,14952156779.241873
telangana,2022,4,500055,11229616,18331355623.01084
telangana,2022,4,505001,10568166,21675484993.731754
telangana,2023,1,500072,48884911,69139644856.0
telangana,2023,1,500081,31374325,36780272643.0
telangana,2023,1,500032,28718299,32875192612.0
