State,Year,Quarter,District,Transaction_count,Transaction_amount
rajasthan,2021,2,alwar,14291357,26436939537.757683
rajasthan,2021,2,jodhpur,12941666,27913789331.640594
rajasthan,2021,2,kota,9960676,18087598514.488914
rajasthan,2021,2,sikar,8840543,19750164303.674767
rajasthan,2021,2,bhilwara,8735150,17984159143.10391
rajasthan,2021,2,ajmer,7863986,16687418391.08572
rajasthan,2021,2,nagaur,6493229,15639817785.864773
rajasthan,2021,2,dausa,6410357,10828124760.838032
rajasthan,2021,2,udaipur,6280736,10800769537.661558
rajasthan,2021,3,jaipur,193839196,313664435689.29987
rajasthan,2021,3,jodhpur,19263957,38514689412.99684
rajasthan,2021,3,alwar,18956440,31796623472.554596
rajasthan,2021,3,kota,13858632,22356848820.753067
rajasthan,2021,3,bhilwara,12558408,23899765687.00115
rajasthan,2021,3,sikar,12157675,24859966680.623276
rajasthan,2021,3,ajmer,12039695,23974005140.503326
rajasthan,2021,3,udaipur,10000681,15950385929.054022
rajasthan,2021,3,nagaur,8542495,19712431242.607426
rajasthan,2021,3,dausa,8175162,12267753350.999645
rajasthan,2021,4,jaipur,231804892,394435778364.0141
rajasthan,2021,4,jodhpur,23671637,49201187505.373276
rajasthan,2021,4,alwar,23661509,40984441151.34271
rajasthan,2021,4,bhilwara,15373212,29555829037.16449
rajasthan,2021,4,ajmer,15049250,31040109507.970833
rajasthan,2021,4,sikar,14946567,32671486020.051144
rajasthan,2021,4,kota,14912645,24168234009.303997
rajasthan,2021,4,udaipur,12082286,19874244609.252956
rajasthan,2021,4,nagaur,10615952,25959911336.428215
rajasthan,2021,4,dausa,10142219,16190233721.345505
rajasthan,2022,1,jaipur,262950613,434507898653.22876
rajasthan,2022,1,jodhpur,27810577,56966935615.030495
rajasthan,2022,1,alwar,27462202,46051829716.346725
rajasthan,2022,1,kota,19207151,30335394639.448093
rajasthan,2022,1,bhilwara,18219742,34832214592.68741
rajasthan,2022,1,ajmer,17973292,36567659945.04271
rajasthan,2022,1,sikar,16975662,35691652892.44501
rajasthan,2022,1,udaipur,13527713,22322610837.972824
rajasthan,2022,1,nagaur,12629151,30251543728.242836
rajasthan,2022,1,bikaner,11656264,23262580003.212997
rajasthan,2022,2,jaipur,314511010,497492495896.22046
rajasthan,2022,2,alwar,31488094,50746151172.86586
rajasthan,2022,2,jodhpur,31463295,61614349060.01108
rajasthan,2022,2,kota,22930803,36055197912.070015
rajasthan,2022,2,ajmer,20900496,40715583331.30888
rajasthan,2022,2,bhilwara,20131391,38273076738.35588
rajasthan,2022,2,sikar,19932783,40102076741.92372
rajasthan,2022,2,udaipur,15896129,24912652507.999565
rajasthan,2022,2,nagaur,14631304,33408260595.26596
rajasthan,2022,2,bikaner,13694139,26087476960.412987
rajasthan,2022,3,jaipur,377469909,564818218571.2906
rajasthan,2022,3,jodhpur,44177624,78522559026.67796
rajasthan,2022,3,alwar,35823235,53614596972.029465
rajasthan,2022,3,ajmer,28082495,49547976214.078476
rajasthan,2022,3,kota,22439613,32238127933.327988
rajasthan,2022,3,bhilwara,22210445,37982785217.262955
rajasthan,2022,3,sikar,21334188,40269671901.04936
rajasthan,2022,3,udaipur,17437737,26920987876.54088
rajasthan,2022,3,nagaur,17110682,34696357961.379196
rajasthan,2022,3,bikaner,15580963,27371553576.152893
rajasthan,2022,4,jaipur,404922774,635458549842.8215
rajasthan,2022,4,jodhpur,65465040,116215227388.41562
rajasthan,2022,4,alwar,38922404,61077684974.04574
rajasthan,2022,4,bhilwara,27720484,47886590518.51659
rajasthan,2022,4,ajmer,27641155,51933913055.11865
rajasthan,2022,4,udaipur,26954261,41938245496.56419
rajasthan,2022,4,kota,26571402,37841298987.05792
rajasthan,2022,4,sikar,23710055,48095846111.82442
rajasthan,2022,4,nagaur,20286836,43215070664.43902
rajasthan,2022,4,bikaner,16072144,30210151812.097847
rajasthan,2023,1,jaipur,250101628,383391511211.0
rajasthan,2023,1,alwar,59810068,90609216574.0
rajasthan,2023,1,jodhpur,55799596,103638420860.0
rajasthan,2023,1,ajmer,40711142,75097900480.0
rajasthan,2023,1,bhilwara,40390520,69684628207.0
rajasthan,2023,1,kota,37756795,49533748966.0
rajasthan,2023,1,sikar,37352772,73473038385.0
rajasthan,2023,1,nagaur,29670841,64697662210.0
rajasthan,2023,1,udaipur,28562794,42357660825.0
rajasthan,2023,1,barmer,27662361,55275431518.0
rajasthan,2023,2,jaipur,291245541,414094307123.0
rajasthan,2023,2,alwar,72379746,100096748505.0
rajasthan,2023,2,jodhpur,63628518,111202183454.0
rajasthan,2023,2,ajmer,47633939,82448878689.0
rajasthan,2023,2,bhilwara,46805864,76181416686.0
rajasthan,2023,2,sikar,43838459,80007069194.0
rajasthan,2023,2,kota,42838853,57552911099.0
rajasthan,2023,2,nagaur,34917594,69594287612.0
rajasthan,2023,2,udaipur,32859859,46209374120.0
rajasthan,2023,2,bikaner,31513648,53282144682.0
rajasthan,2023,3,jaipur,342432937,452155901967.0
rajasthan,2023,3,alwar,83622314,106211136518.0
rajasthan,2023,3,jodhpur,75070383,122789673613.0
rajasthan,2023,3,ajmer,55434114,89863148675.0
rajasthan,2023,3,bhilwara,52915174,79649818035.0
rajasthan,2023,3,kota,50762499,59711359939.0
rajasthan,2023,3,sikar,50163961,84352935822.0
rajasthan,2023,3,nagaur,39621859,74244773949.0
rajasthan,2023,3,udaipur,37041203,49779671400.0
rajasthan,2023,3,barmer,35967971,59672023179.0
rajasthan,2023,4,jaipur,364600665,506659281364.0
rajasthan,2023,4,alwar,90398765,122187805239.0
rajasthan,2023,4,jodhpur,80099069,137799775489.0
rajasthan,2023,4,ajmer,61677455,104211118247.0
rajasthan,2023,4,bhilwara,58968074,91538306045.0
rajasthan,2023,4,sikar,54855504,99274410685.0
rajasthan,2023,4,kota,54374028,67851721970.0
rajasthan,2023,4,nagaur,43666154,86407438554.0
rajasthan,2023,4,udaipur,39752805,54390693651.0
rajasthan,2023,4,barmer,39465333,67901461228.0
sikkim,2021,1,east,516158,1432658383.1323361
sikkim,2021,1,south,127233,310128541.24028677
sikkim,2021,1,west,88532,254432217.49525505
sikkim,2021,1,north,68266,220448584.97284672
sikkim,2021,2,east,635504,1575867390.7924504
sikkim,2021,2,south,157530,344012187.23706484
sikkim,2021,2,west,102322,248942844.21008107
sikkim,2021,2,north,81358,256077157.43570048
sikkim,2021,3,east,757493,1937906268.9017417
sikkim,2021,3,south,188063,416609481.7028275
sikkim,2021,3,west,116665,312940476.1654819
sikkim,2021,3,north,98373,321880637.0383413
sikkim,2021,4,east,1071092,2791933180.3838186
sikkim,2021,4,south,238464,546711693.4617904
sikkim,2021,4,west,146397,436365769.1449038
sikkim,2021,4,north,128392,421772618.64529496
sikkim,2022,1,east,1173942,2887894588.7435055
sikkim,2022,1,south,281076,619438912.3531296
sikkim,2022,1,west,165446,468296204.3106276
sikkim,2022,1,north,123838,391801570.45615834
sikkim,2022,2,east,1540255,3736097005.542384
sikkim,2022,2,south,391808,756330708.2028979
sikkim,2022,2,west,215921,578171483.8935817
sikkim,2022,2,north,174097,540506472.6682708
sikkim,2022,3,east,1604446,3375012613.0491495
sikkim,2022,3,south,406488,760409362.3196087
sikkim,2022,3,west,204845,503543689.90772796
sikkim,2022,3,north,180979,523914878.614971
sikkim,2022,4,east,2227237,4615052808.218626
sikkim,2022,4,south,410951,731151545.284701
sikkim,2022,4,west,222875,569473212.1510196
sikkim,2022,4,north,197276,542707823.7654651
sikkim,2023,1,east,2050840,4070142377.0
sikkim,2023,1,south,686864,1130114141.0
sikkim,2023,1,west,368967,853504549.0
sikkim,2023,1,north,289457,708806955.0
sikkim,2023,2,east,2681672,5266694395.0
sikkim,2023,2,south,866355,1313893353.0
sikkim,2023,2,west,468073,1009668241.0
sikkim,2023,2,north,396867,990094447.0
sikkim,2023,3,east,2877345,4826863273.0
sikkim,2023,3,south,981509,1367211496.0
sikkim,2023,3,west,518786,961549678.0
sikkim,2023,3,north,427297,951612974.0
sikkim,2023,4,east,2941915,5169011224.0
sikkim,2023,4,south,992717,1473748906.0
sikkim,2023,4,west,559933,1099388405.0
sikkim,2023,4,north,362759,848459936.0
tamil-nadu,2021,1,chennai,39623781,67401706552.937416
tamil-nadu,2021,1,coimbatore,13630124,22657497371.80345
tamil-nadu,2021,1,chengalpattu,11689531,15537387199.626888
tamil-nadu,2021,1,thiruvallur,11085004,18895161862.27714
tamil-nadu,2021,1,kancheepuram,7239244,10815729803.34292
tamil-nadu,2021,1,salem,5675889,12397067358.312304
tamil-nadu,2021,1,krishnagiri,5202492,9440763059.482832
tamil-nadu,2021,1,tiruppur,4975985,9855808601.269077
tamil-nadu,2021,1,madurai,3516926,7776155489.0908375
tamil-nadu,2021,1,erode,3015359,6105816825.193925
tamil-nadu,2021,2,chennai,43737916,74499227803.65169
tamil-nadu,2021,2,coimbatore,13478464,22760967333.98004
tamil-nadu,2021,2,thiruvallur,10992425,19318347570.29032
tamil-nadu,2021,2,chengalpattu,10075805,14457269251.206604
tamil-nadu,2021,2,kancheepuram,6712965,10372666957.168972
tamil-nadu,2021,2,salem,6557056,13210082950.603289
tamil-nadu,2021,2,krishnagiri,5709389,10202810394.134584
tamil-nadu,2021,2,tiruppur,5150795,9379303653.11161
tamil-nadu,2021,2,madurai,3953976,8300059490.344873
tamil-nadu,2021,2,erode,3273510,6223483781.161043
tamil-nadu,2021,3,chennai,60971210,100463999673.28705
tamil-nadu,2021,3,coimbatore,20245762,33773953433.75327
tamil-nadu,2021,3,thiruvallur,15395149,26049988524.55871
tamil-nadu,2021,3,chengalpattu,14140388,19685011908.637135
tamil-nadu,2021,3,kancheepuram,9646258,14550143056.676134
tamil-nadu,2021,3,salem,8972048,18517560410.07822
tamil-nadu,2021,3,tiruppur,8398025,15282996499.831757
tamil-nadu,2021,3,krishnagiri,8122339,14578072272.708693
tamil-nadu,2021,3,madurai,5142737,11208939183.589071
tamil-nadu,2021,3,erode,4668549,9015063256.621798
tamil-nadu,2021,4,chennai,76229690,118203166308.69281
tamil-nadu,2021,4,coimbatore,27081380,43635817078.197556
tamil-nadu,2021,4,thiruvallur,19146359,31072880036.32846
tamil-nadu,2021,4,chengalpattu,17730987,23840432091.355568
tamil-nadu,2021,4,salem,11783515,22754882844.827263
tamil-nadu,2021,4,kancheepuram,11777894,17286201190.039677
tamil-nadu,2021,4,tiruppur,11167439,18701118258.10759
tamil-nadu,2021,4,krishnagiri,10363352,18220873236.79904
tamil-nadu,2021,4,madurai,6309318,13464800515.296556
tamil-nadu,2021,4,erode,6109637,11279232350.572424
tamil-nadu,2022,1,chennai,87458453,135444152912.82495
tamil-nadu,2022,1,coimbatore,30679187,51963955887.092926
tamil-nadu,2022,1,thiruvallur,21243322,35412374869.40968
tamil-nadu,2022,1,chengalpattu,19802491,27209616572.77708
tamil-nadu,2022,1,salem,13278693,26325325605.86054
tamil-nadu,2022,1,kancheepuram,13219354,19642924522.879723
tamil-nadu,2022,1,tiruppur,12755181,20994558968.024055
tamil-nadu,2022,1,krishnagiri,11729353,20650466208.670746
tamil-nadu,2022,1,madurai,7084562,15309320989.586182
tamil-nadu,2022,1,erode,6860000,12788323701.47359
tamil-nadu,2022,2,chennai,105344784,154665269695.64178
tamil-nadu,2022,2,coimbatore,36695888,59260276493.124756
tamil-nadu,2022,2,thiruvallur,25490825,40588215771.8699
tamil-nadu,2022,2,chengalpattu,25456618,33118244166.512466
tamil-nadu,2022,2,salem,16106627,30338068694.55334
tamil-nadu,2022,2,kancheepuram,15868496,22731542491.811836
tamil-nadu,2022,2,tiruppur,15482000,23838727353.10485
tamil-nadu,2022,2,krishnagiri,13942838,24721054679.65894
tamil-nadu,2022,2,madurai,8320838,17264493941.688946
tamil-nadu,2022,2,erode,8037374,14313011584.19171
tamil-nadu,2022,3,chengalpattu,78987490,106079722725.66629
tamil-nadu,2022,3,coimbatore,43610373,63815834929.8924
tamil-nadu,2022,3,chennai,42908667,65344650467.52282
tamil-nadu,2022,3,salem,31403065,50435972371.68587
tamil-nadu,2022,3,thiruvallur,25690184,40124901027.15739
tamil-nadu,2022,3,madurai,18854500,34963057317.53805
tamil-nadu,2022,3,tiruppur,17847117,25599159008.871284
tamil-nadu,2022,3,kancheepuram,16476680,22598905113.9707
tamil-nadu,2022,3,krishnagiri,14932340,25680854032.527496
tamil-nadu,2022,3,erode,9576460,15897874506.90147
tamil-nadu,2022,4,chengalpattu,109159290,143850411731.03558
tamil-nadu,2022,4,coimbatore,40259816,56926594389.6588
tamil-nadu,2022,4,chennai,36087169,52708969517.53118
tamil-nadu,2022,4,salem,33193962,52189264730.86203
tamil-nadu,2022,4,thiruvallur,27335584,41018657465.028946
tamil-nadu,2022,4,madurai,21930141,39075713283.65903
tamil-nadu,2022,4,tiruppur,20078625,27993817372.884705
tamil-nadu,2022,4,kancheepuram,17540782,22979273761.17815
tamil-nadu,2022,4,krishnagiri,16419186,27528800881.08297
tamil-nadu,2022,4,tiruchirappalli,10348183,18674871633.798847
tamil-nadu,2023,1,chennai,54082635,74022904169.0
tamil-nadu,2023,1,chengalpattu,47785112,56466433731.0
tamil-nadu,2023,1,thiruvallur,44534386,63977916519.0
tamil-nadu,2023,1,coimbatore,39368101,51615824209.0
tamil-nadu,2023,1,kancheepuram,28434059,35659195700.0
tamil-nadu,2023,1,krishnagiri,27060721,42985634120.0
tamil-nadu,2023,1,tiruppur,23102273,31612220617.0
tamil-nadu,2023,1,salem,19000542,35440342871.0
tamil-nadu,2023,1,madurai,12890979,24763626170.0
tamil-nadu,2023,1,dharmapuri,11334419,21758757618.0
tamil-nadu,2023,2,chennai,58067196,79752773295.0
tamil-nadu,2023,2,chengalpattu,51706890,61412309875.0
tamil-nadu,2023,2,thiruvallur,48176846,68546759350.0
tamil-nadu,2023,2,coimbatore,41794917,55641017773.0
tamil-nadu,2023,2,kancheepuram,30960455,38377770025.0
tamil-nadu,2023,2,krishnagiri,30480238,48954116395.0
tamil-nadu,2023,2,tiruppur,25315335,34462188247.0
tamil-nadu,2023,2,salem,20677006,38483559669.0
tamil-nadu,2023,2,madurai,13702781,26681647309.0
tamil-nadu,2023,2,dharmapuri,12289754,23737079024.0
tamil-nadu,2023,3,chennai,64423156,85198861679.0
tamil-nadu,2023,3,chengalpattu,57523688,66789071996.0
tamil-nadu,2023,3,thiruvallur,54066131,73751421782.0
tamil-nadu,2023,3,coimbatore,46819743,60549050278.0
tamil-nadu,2023,3,kancheepuram,34927894,41722664352.0
tamil-nadu,2023,3,krishnagiri,34486164,52478701123.0
tamil-nadu,2023,3,tiruppur,30246050,38263190944.0
tamil-nadu,2023,3,salem,22733379,40740984216.0
tamil-nadu,2023,3,madurai,15229079,28300320002.0
tamil-nadu,2023,3,dharmapuri,13381494,25115860184.0
tamil-nadu,2023,4,chennai,63203856,84462859933.0
tamil-nadu,2023,4,chengalpattu,56593183,66002471552.0
tamil-nadu,2023,4,thiruvallur,55046227,74196249957.0
tamil-nadu,2023,4,coimbatore,49610094,62771942615.0
tamil-nadu,2023,4,krishnagiri,38716127,58128403055.0
tamil-nadu,2023,4,kancheepuram,35825274,42324947809.0
tamil-nadu,2023,4,tiruppur,33312329,40204687126.0
tamil-nadu,2023,4,salem,25568703,44455006086.0
tamil-nadu,2023,4,madurai,16710432,30065725377.0
tamil-nadu,2023,4,dharmapuri,15564980,28313365775.0
telangana,2021,1,hyderabad,169703372,316572388133.78735
telangana,2021,1,rangareddy,60675056,98883148961.30931
telangana,2021,1,medchal malkajgiri,54854446,87516738646.29623
telangana,2021,1,warangal urban,13629397,28292658503.028103
telangana,2021,1,sangareddy,12350347,23546322114.765312
telangana,2021,1,nalgonda,8018559,19628854223.15605
telangana,2021,1,khammam,7140986,17657527187.368073
telangana,2021,1,karimnagar,6934134,15385243676.854752
telangana,2021,1,nizamabad,5831809,14665519256.295437
telangana,2021,1,bhadradri kothagudem,5386614,13659056643.17039
telangana,2021,2,hyderabad,212326623,424872741465.13696
telangana,2021,2,rangareddy,63155281,113987187628.93881
telangana,2021,2,medchal malkajgiri,58755991,102864360004.68025
telangana,2021,2,warangal urban,15534189,35324332007.02503
telangana,2021,2,sangareddy,14851128,28799723416.87831
telangana,2021,2,nalgonda,10161723,25305904142.337223
telangana,2021,2,khammam,9096326,23771340184.86827
telangana,2021,2,karimnagar,8548354,20534233590.75627
telangana,2021,2,nizamabad,7753597,21755545090.473732
telangana,2021,2,bhadradri kothagudem,6854796,16726841230.685331
telangana,2021,3,hyderabad,262028284,479343321365.37256
telangana,2021,3,rangareddy,87884143,147772047919.14047
telangana,2021,3,medchal malkajgiri,79514766,130838255095.6952
telangana,2021,3,warangal urban,20050897,41422180516.83781
telangana,2021,3,sangareddy,18758999,33876669677.960114
telangana,2021,3,nalgonda,11844124,26760618927.739136
telangana,2021,3,khammam,10938504,25395360624.33412
telangana,2021,3,karimnagar,10704240,23540118368.011086
telangana,2021,3,nizamabad,9331288,22809748582.059334
telangana,2021,3,bhadradri kothagudem,8176066,18135807092.898582
telangana,2021,4,hyderabad,325636475,582079170534.0186
telangana,2021,4,rangareddy,111354739,188838966046.13513
telangana,2021,4,medchal malkajgiri,98780634,164568262330.06238
telangana,2021,4,warangal urban,24530882,50725020756.70877
telangana,2021,4,sangareddy,23598968,43773604056.366425
telangana,2021,4,nalgonda,14645444,33883155723.957207
telangana,2021,4,khammam,13424236,31245204308.11756
telangana,2021,4,karimnagar,13040240,29149229156.48455
telangana,2021,4,nizamabad,12113902,31740368651.355705
telangana,2021,4,bhadradri kothagudem,10121890,22567782620.241013
telangana,2022,1,hyderabad,372711414,661512502141.0775
telangana,2022,1,rangareddy,127675017,216609881380.40106
telangana,2022,1,medchal malkajgiri,110893187,185168270983.38605
telangana,2022,1,warangal urban,27504554,56954288260.23642
telangana,2022,1,sangareddy,27250369,50754041229.75235
telangana,2022,1,nalgonda,17014104,39284842780.64408
telangana,2022,1,khammam,15266245,35894472741.54594
telangana,2022,1,karimnagar,14698433,32332888869.973804
telangana,2022,1,nizamabad,13749642,33996713436.015533
telangana,2022,1,siddipet,11464769,25404779557.018036
telangana,2022,2,hyderabad,446470234,775908693266.7238
telangana,2022,2,rangareddy,161888380,267052522620.51453
telangana,2022,2,medchal malkajgiri,134114768,221257316347.7198
telangana,2022,2,warangal urban,32791256,66551476649.13394
telangana,2022,2,sangareddy,32680472,59585382581.45032
telangana,2022,2,nalgonda,19977314,44558915742.72007
telangana,2022,2,khammam,17688119,40474391433.33105
telangana,2022,2,karimnagar,17621343,38465054891.36155
telangana,2022,2,nizamabad,16389018,40970987322.057236
telangana,2022,2,siddipet,13598517,29087166428.464252
telangana,2022,3,hyderabad,1018658174,1586047443981.7905
telangana,2022,3,rangareddy,169029273,272598081405.12265
telangana,2022,3,medchal malkajgiri,136384039,223442008167.9499
telangana,2022,3,sangareddy,33187414,57832647223.37013
telangana,2022,3,warangal urban,27244856,55794322100.977005
telangana,2022,3,nalgonda,19442094,40798032880.70633
telangana,2022,3,karimnagar,17095584,36478353448.996735
telangana,2022,3,khammam,17010697,36789751400.92127
telangana,2022,3,nizamabad,15374558,35480941123.20821
telangana,2022,3,siddipet,12900290,27570105119.137543
telangana,2022,4,hyderabad,1133829812,1753799022390.8735
telangana,2022,4,rangareddy,191136402,295773661437.69385
telangana,2022,4,medchal malkajgiri,151514969,237726926269.25772
telangana,2022,4,sangareddy,38000808,64649951913.2422
telangana,2022,4,warangal urban,29269688,57991182917.37883
telangana,2022,4,nalgonda,21928009,45517531285.29773
telangana,2022,4,karimnagar,19056918,39357490540.69414
telangana,2022,4,khammam,18924276,39626352507.58298
telangana,2022,4,nizamabad,18308473,42744693427.90993
telangana,2022,4,siddipet,14715170,30384216197.138824
telangana,2023,1,rangareddy,329344012,487359310308.0
telangana,2023,1,hyderabad,286887382,415188829698.0
telangana,2023,1,medchal malkajgiri,256028955,382423152200.0
telangana,2023,1,sangareddy,64762361,104869739922.0
telangana,2023,1,warangal urban,47328651,87860641183.0
telangana,2023,1,nalgonda,36293901,71134878439.0
telangana,2023,1,khammam,31419139,62870355301.0
telangana,2023,1,karimnagar,30992192,60096322074.0
telangana,2023,1,nizamabad,29666757,63849185228.0
telangana,2023,1,siddipet,24660934,48406373565.0
telangana,2023,2,rangareddy,384456496,561147925919.0
telangana,2023,2,hyderabad,328016262,467328236325.0
telangana,2023,2,medchal malkajgiri,296231089,434043629718.0
telangana,2023,2,sangareddy,75850320,121290909918.0
telangana,2023,2,warangal urban,53361513,97631245668.0
telangana,2023,2,nalgonda,41962395,82903124781.0
telangana,2023,2,khammam,36607410,71192383492.0
telangana,2023,2,karimnagar,35552008,67773079796.0
telangana,2023,2,nizamabad,34994548,75596623775.0
telangana,2023,2,siddipet,28696623,54855659978.0
telangana,2023,3,rangareddy,439381886,615864362548.0
telangana,2023,3,hyderabad,371834420,505153023373.0
telangana,2023,3,medchal malkajgiri,341559058,477958010169.0
telangana,2023,3,sangareddy,86831652,129280748237.0
telangana,2023,3,warangal urban,58807111,102993525406.0
telangana,2023,3,nalgonda,46150123,83538473626.0
telangana,2023,3,khammam,40556956,72269888825.0
telangana,2023,3,karimnagar,39168527,71587338439.0
telangana,2023,3,nizamabad,37772113,74042361319.0
telangana,2023,3,siddipet,31010716,57176670840.0
telangana,2023,4,rangareddy,460487052,647241284036.0
telangana,2023,4,hyderabad,388720083,532414580487.0
telangana,2023,4,medchal malkajgiri,362103399,502048775975.0
telangana,2023,4,sangareddy,96204412,142932848259.0
telangana,2023,4,warangal urban,64109092,110672394295.0
telangana,2023,4,nalgonda,51511022,97170343461.0
telangana,2023,4,khammam,44437431,79230897582.0
telangana,2023,4,nizamabad,43071426,88928491816.0
telangana,2023,4,karimnagar,43037506,78614458394.0
telangana,2023,4,siddipet,34702592,64665935653.0
tripura,2021,1,west tripura,692376,1402040320.719656
tripura,2021,1,south tripura,150265,357643996.07881093
tripura,2021,1,north tripura,143060,318074681.762841
tripura,2021,1,sepahijala,141426,365525453.40613097
tripura,2021,1,gomati,127271,295815100.00755715
tripura,2021,1,dhalai,116945,274079611.2937597
tripura,2021,1,khowai,71155,160906168.90000182
tripura,2021,1,unakoti,68925,161256237.6246628
tripura,2021,2,west tripura,772723,1463071251.4870775
tripura,2021,2,north tripura,176067,351155989.2912202
tripura,2021,2,south tripura,171713,365935947.9664031
tripura,2021,2,sepahijala,166437,361358159.019094
tripura,2021,2,gomati,148554,309610328.7995062
tripura,2021,2,dhalai,138998,278586073.4183272
tripura,2021,2,unakoti,88092,174170768.10130727
tripura,2021,2,khowai,81845,164265842.95334023
tripura,2021,3,west tripura,960039,1895464982.7091532
tripura,2021,3,north tripura,210698,454116633.3192606
tripura,2021,3,sepahijala,195392,447581559.15148854
tripura,2021,3,south tripura,186827,414556972.48470575
tripura,2021,3,dhalai,167446,368906160.1985531
tripura,2021,3,gomati,166441,372982272.5022316
tripura,2021,3,unakoti,105296,228625158.42425582
tripura,2021,3,khowai,89061,181900029.39183187
tripura,2021,4,west tripura,1174499,2328859193.6465282
tripura,2021,4,north tripura,255959,590088928.320925
tripura,2021,4,sepahijala,233920,570421104.1824098
tripura,2021,4,south tripura,219422,560735150.0701383
tripura,2021,4,gomati,200196,454492828.75278926
tripura,2021,4,dhalai,194907,448039146.77420795
tripura,2021,4,unakoti,130201,289484907.90426636
tripura,2021,4,khowai,111589,254808204.6481812
tripura,2022,1,west tripura,1340631,2620170134.665219
tripura,2022,1,north tripura,310764,699778044.1822658
tripura,2022,1,sepahijala,257586,636388326.2869308
tripura,2022,1,south tripura,242720,632737978.788888
tripura,2022,1,gomati,230019,517368490.15875137
tripura,2022,1,dhalai,216216,501758621.1580514
tripura,2022,1,unakoti,148265,349475550.53661186
tripura,2022,1,khowai,124989,289652618.573128
tripura,2022,2,west tripura,1654938,2957075284.517076
tripura,2022,2,north tripura,347933,745615506.6452613
tripura,2022,2,sepahijala,301211,703075146.3196069
tripura,2022,2,south tripura,270412,649809730.8825212
tripura,2022,2,gomati,269581,581885804.1766024
tripura,2022,2,dhalai,258585,545900041.1491122
tripura,2022,2,unakoti,168534,380245834.4251685
tripura,2022,2,khowai,147470,314663693.9199481
tripura,2022,3,west tripura,2286054,4317123305.576752
tripura,2022,3,north tripura,400198,829909312.3103282
tripura,2022,3,sepahijala,358452,818757042.9688609
tripura,2022,3,gomati,294377,612183432.8798862
tripura,2022,3,dhalai,287101,618208457.2771137
tripura,2022,3,south tripura,286379,682522212.5858632
tripura,2022,3,unakoti,179593,406385690.1014518
tripura,2022,3,khowai,164425,363263351.21088356
tripura,2022,4,west tripura,3006900,5757593406.558214
tripura,2022,4,north tripura,460914,940748505.5593312
tripura,2022,4,sepahijala,352709,784953776.7829857
tripura,2022,4,south tripura,318517,743429832.5489743
tripura,2022,4,gomati,303790,606245959.1360531
tripura,2022,4,unakoti,292384,653255260.7593155
tripura,2022,4,dhalai,289984,592125895.8754389
tripura,2022,4,khowai,172992,374619180.93378747
tripura,2023,1,west tripura,3134574,5127042638.0
tripura,2023,1,north tripura,871256,1687332816.0
tripura,2023,1,sepahijala,638722,1338075480.0
tripura,2023,1,south tripura,608810,1375920795.0
tripura,2023,1,gomati,562299,1128168622.0
tripura,2023,1,dhalai,562193,1126256596.0
tripura,2023,1,unakoti,402005,792057910.0
tripura,2023,1,khowai,338828,713428034.0
tripura,2023,2,west tripura,3504788,5599757469.0
tripura,2023,2,north tripura,999059,1775463127.0
tripura,2023,2,sepahijala,701484,1434920521.0
tripura,2023,2,south tripura,670283,1363923736.0
tripura,2023,2,gomati,620180,1121816314.0
tripura,2023,2,dhalai,619543,1115111944.0
tripura,2023,2,unakoti,461521,831227345.0
tripura,2023,2,khowai,352685,676909626.0
tripura,2023,3,west tripura,4139314,6159518389.0
tripura,2023,3,north tripura,1152369,2000473161.0
tripura,2023,3,sepahijala,785302,1544915373.0
tripura,2023,3,south tripura,733436,1411825655.0
tripura,2023,3,dhalai,710839,1252927674.0
tripura,2023,3,gomati,679723,1217033650.0
tripura,2023,3,unakoti,520535,920858022.0
tripura,2023,3,khowai,387244,741671406.0
tripura,2023,4,west tripura,4523251,6769130434.0
tripura,2023,4,north tripura,1337292,2282730510.0
tripura,2023,4,south tripura,851971,1599545837.0
tripura,2023,4,sepahijala,849428,1725949129.0
tripura,2023,4,dhalai,788225,1346449561.0
tripura,2023,4,gomati,763260,1320512014.0
tripura,2023,4,unakoti,586144,970872239.0
tripura,2023,4,khowai,441339,804707070.0
uttar-pradesh,2021,1,lucknow,35616880,66268662302.66503
uttar-pradesh,2021,1,gautam buddha nagar,31352951,37748670525.2387
uttar-pradesh,2021,1,ghaziabad,16400075,26364856584.17089
uttar-pradesh,2021,1,prayagraj,7886986,14358916730.34151
uttar-pradesh,2021,1,kanpur nagar,6948497,13274223178.294434
uttar-pradesh,2021,1,meerut,6883062,13712809242.556309
uttar-pradesh,2021,1,varanasi,5807048,10950765766.981533
uttar-pradesh,2021,1,agra,5773733,11198658827.144236
uttar-pradesh,2021,1,gorakhpur,4804502,10959348578.905521
uttar-pradesh,2021,1,aligarh,3639658,7418381922.136725
uttar-pradesh,2021,2,lucknow,41241215,78447443137.55057
uttar-pradesh,2021,2,gautam buddha nagar,29169349,37072547539.88541
uttar-pradesh,2021,2,ghaziabad,16797842,27766534443.259594
uttar-pradesh,2021,2,meerut,8599202,16511763499.94571
uttar-pradesh,2021,2,prayagraj,8039353,15903938690.169538
uttar-pradesh,2021,2,kanpur nagar,7585841,14935346898.476763
uttar-pradesh,2021,2,agra,6542679,12895519153.397434
uttar-pradesh,2021,2,varanasi,6220925,12596441736.919134
uttar-pradesh,2021,2,gorakhpur,5995988,13762240584.653461
uttar-pradesh,2021,2,aligarh,4566809,9169523754.569004
