State,Year,Quarter,District,RegisteredUser
assam,2021,4,karbi anglong district,73615
assam,2021,4,sivasagar district,95808
assam,2021,4,dibrugarh district,197521
assam,2021,4,south salmara mancachar district,35734
assam,2021,4,nagaon district,251340
assam,2021,4,dhubri district,128621
assam,2021,4,golaghat district,124410
assam,2021,4,udalguri district,73549
assam,2021,4,majuli district,17302
assam,2021,4,sonitpur district,198091
assam,2021,4,hojai district,80848
assam,2021,4,marigaon district,110380
assam,2021,4,chirang district,45723
assam,2021,4,cachar district,215876
assam,2021,4,nalbari district,85746
assam,2021,4,west karbi anglong district,16379
assam,2021,4,dhemaji district,86582
assam,2021,4,karimganj district,113394
assam,2021,4,bongaigaon district,101421
assam,2021,4,dima hasao district,30548
assam,2021,4,baksa district,95091
assam,2021,4,charaideo district,51160
assam,2021,4,darrang district,89928
assam,2021,4,kamrup metropolitan district,723960
assam,2021,4,hailakandi district,72136
assam,2021,4,barpeta district,223375
assam,2021,4,goalpara district,115431
assam,2021,4,biswanath district,67580
assam,2021,4,jorhat district,145111
assam,2022,1,tinsukia district,179301
assam,2022,1,lakhimpur district,120220
assam,2022,1,kamrup district,198189
assam,2022,1,kokrajhar district,82364
assam,2022,1,karbi anglong district,78533
assam,2022,1,sivasagar district,102281
assam,2022,1,dibrugarh district,210525
assam,2022,1,south salmara mancachar district,38302
assam,2022,1,nagaon district,268636
assam,2022,1,dhubri district,137698
assam,2022,1,golaghat district,133110
assam,2022,1,udalguri district,78818
assam,2022,1,majuli district,18571
assam,2022,1,sonitpur district,211236
assam,2022,1,hojai district,86278
assam,2022,1,marigaon district,118114
assam,2022,1,chirang district,49100
assam,2022,1,cachar district,230089
assam,2022,1,nalbari district,91599
assam,2022,1,west karbi anglong district,17520
assam,2022,1,dhemaji district,92508
assam,2022,1,karimganj district,121183
assam,2022,1,bongaigaon district,108394
assam,2022,1,dima hasao district,32525
assam,2022,1,baksa district,101877
assam,2022,1,charaideo district,54795
assam,2022,1,darrang district,96249
assam,2022,1,kamrup metropolitan district,767859
assam,2022,1,hailakandi district,77112
assam,2022,1,barpeta district,238871
assam,2022,1,goalpara district,123781
assam,2022,1,biswanath district,72362
assam,2022,1,jorhat district,154589
assam,2022,2,tinsukia district,189633
assam,2022,2,lakhimpur district,127316
assam,2022,2,kamrup district,210048
assam,2022,2,kokrajhar district,87353
assam,2022,2,karbi anglong district,83178
assam,2022,2,sivasagar district,108296
assam,2022,2,dibrugarh district,222494
assam,2022,2,south salmara mancachar district,40714
assam,2022,2,nagaon district,284558
assam,2022,2,dhubri district,146304
assam,2022,2,golaghat district,140961
assam,2022,2,udalguri district,83629
assam,2022,2,majuli district,19678
assam,2022,2,sonitpur district,223514
assam,2022,2,hojai district,91289
assam,2022,2,marigaon district,125094
assam,2022,2,chirang district,52054
assam,2022,2,cachar district,243727
assam,2022,2,nalbari district,96855
assam,2022,2,west karbi anglong district,18603
assam,2022,2,dhemaji district,97885
assam,2022,2,karimganj district,128589
assam,2022,2,bongaigaon district,114947
assam,2022,2,dima hasao district,34416
assam,2022,2,baksa district,108093
assam,2022,2,charaideo district,58046
assam,2022,2,darrang district,102100
assam,2022,2,kamrup metropolitan district,810057
assam,2022,2,hailakandi district,81807
assam,2022,2,barpeta district,253194
assam,2022,2,goalpara district,131350
assam,2022,2,biswanath district,76698
assam,2022,2,jorhat district,163307
assam,2022,3,tinsukia district,199942
assam,2022,3,lakhimpur district,134167
assam,2022,3,kamrup district,221721
assam,2022,3,kokrajhar district,92019
assam,2022,3,karbi anglong district,87673
assam,2022,3,sivasagar district,114163
assam,2022,3,dibrugarh district,234149
assam,2022,3,south salmara mancachar district,43159
assam,2022,3,nagaon district,300653
assam,2022,3,dhubri district,154896
assam,2022,3,golaghat district,148419
assam,2022,3,udalguri district,87984
assam,2022,3,majuli district,20640
assam,2022,3,sonitpur district,235752
assam,2022,3,hojai district,96394
assam,2022,3,marigaon district,131985
assam,2022,3,chirang district,55020
assam,2022,3,cachar district,257370
assam,2022,3,nalbari district,102232
assam,2022,3,west karbi anglong district,19543
assam,2022,3,dhemaji district,103193
assam,2022,3,karimganj district,135721
assam,2022,3,bongaigaon district,121477
assam,2022,3,dima hasao district,36162
assam,2022,3,baksa district,113700
assam,2022,3,charaideo district,61141
assam,2022,3,darrang district,107920
assam,2022,3,kamrup metropolitan district,854019
assam,2022,3,hailakandi district,86454
assam,2022,3,barpeta district,267667
assam,2022,3,goalpara district,138786
assam,2022,3,biswanath district,80965
assam,2022,3,jorhat district,171824
assam,2022,4,tinsukia district,209247
assam,2022,4,lakhimpur district,139753
assam,2022,4,kamrup district,231849
assam,2022,4,kokrajhar district,95812
assam,2022,4,karbi anglong district,91420
assam,2022,4,sivasagar district,118956
assam,2022,4,dibrugarh district,244755
assam,2022,4,south salmara mancachar district,45335
assam,2022,4,nagaon district,314901
assam,2022,4,dhubri district,162126
assam,2022,4,golaghat district,154556
assam,2022,4,udalguri district,91414
assam,2022,4,majuli district,21428
assam,2022,4,sonitpur district,246327
assam,2022,4,hojai district,101076
assam,2022,4,marigaon district,138147
assam,2022,4,chirang district,57336
assam,2022,4,cachar district,269556
assam,2022,4,nalbari district,106762
assam,2022,4,west karbi anglong district,20258
assam,2022,4,dhemaji district,107602
assam,2022,4,karimganj district,141959
assam,2022,4,bongaigaon district,127238
assam,2022,4,dima hasao district,37773
assam,2022,4,baksa district,118160
assam,2022,4,charaideo district,63748
assam,2022,4,darrang district,112770
assam,2022,4,kamrup metropolitan district,897245
assam,2022,4,hailakandi district,90713
assam,2022,4,barpeta district,280479
assam,2022,4,goalpara district,145213
assam,2022,4,biswanath district,84425
assam,2022,4,jorhat district,179437
assam,2023,1,tinsukia district,219077
assam,2023,1,lakhimpur district,146560
assam,2023,1,kamrup district,242982
assam,2023,1,kokrajhar district,100303
assam,2023,1,karbi anglong district,95739
assam,2023,1,sivasagar district,124732
assam,2023,1,dibrugarh district,256050
assam,2023,1,south salmara mancachar district,47683
assam,2023,1,nagaon district,330283
assam,2023,1,dhubri district,170279
assam,2023,1,golaghat district,161948
assam,2023,1,udalguri district,95812
assam,2023,1,majuli district,22458
assam,2023,1,sonitpur district,258067
assam,2023,1,hojai district,105945
assam,2023,1,marigaon district,144934
assam,2023,1,chirang district,60134
assam,2023,1,cachar district,282643
assam,2023,1,nalbari district,111929
assam,2023,1,west karbi anglong district,21265
assam,2023,1,dhemaji district,112754
assam,2023,1,karimganj district,148828
assam,2023,1,bongaigaon district,133489
assam,2023,1,dima hasao district,39528
assam,2023,1,baksa district,124070
assam,2023,1,charaideo district,66846
assam,2023,1,darrang district,118372
assam,2023,1,kamrup metropolitan district,938802
assam,2023,1,hailakandi district,95220
assam,2023,1,barpeta district,294210
assam,2023,1,goalpara district,152321
assam,2023,1,biswanath district,88588
assam,2023,1,jorhat district,187799
assam,2023,2,tinsukia district,228972
assam,2023,2,lakhimpur district,153714
assam,2023,2,kamrup district,254290
assam,2023,2,kokrajhar district,105192
assam,2023,2,karbi anglong district,100241
assam,2023,2,sivasagar district,130487
assam,2023,2,dibrugarh district,267326
assam,2023,2,south salmara mancachar district,50054
assam,2023,2,nagaon district,345756
assam,2023,2,dhubri district,178594
assam,2023,2,golaghat district,169790
assam,2023,2,udalguri district,100715
assam,2023,2,majuli district,23562
assam,2023,2,sonitpur district,269578
assam,2023,2,hojai district,110816
assam,2023,2,marigaon district,151771
assam,2023,2,chirang district,63080
assam,2023,2,cachar district,295315
assam,2023,2,nalbari district,117138
assam,2023,2,west karbi anglong district,22322
assam,2023,2,dhemaji district,118120
assam,2023,2,karimganj district,155758
assam,2023,2,bongaigaon district,139630
assam,2023,2,dima hasao district,41378
assam,2023,2,baksa district,130264
assam,2023,2,charaideo district,70025
assam,2023,2,darrang district,124149
assam,2023,2,kamrup metropolitan district,975409
assam,2023,2,hailakandi district,99676
assam,2023,2,barpeta district,307888
assam,2023,2,goalpara district,159697
assam,2023,2,biswanath district,92859
assam,2023,2,jorhat district,196116
assam,2023,3,tinsukia district,239058
assam,2023,3,lakhimpur district,160471
assam,2023,3,kamrup district,265357
assam,2023,3,kokrajhar district,110080
assam,2023,3,karbi anglong district,104784
assam,2023,3,sivasagar district,136241
assam,2023,3,dibrugarh district,278740
assam,2023,3,south salmara mancachar district,52380
assam,2023,3,nagaon district,360999
assam,2023,3,dhubri district,186435
assam,2023,3,golaghat district,177250
assam,2023,3,udalguri district,105214
assam,2023,3,majuli district,24611
assam,2023,3,sonitpur district,281112
assam,2023,3,hojai district,115657
assam,2023,3,marigaon district,158451
assam,2023,3,chirang district,65998
assam,2023,3,cachar district,308182
assam,2023,3,nalbari district,122081
assam,2023,3,west karbi anglong district,23398
assam,2023,3,dhemaji district,123363
assam,2023,3,karimganj district,162640
assam,2023,3,bongaigaon district,145804
assam,2023,3,dima hasao district,43160
assam,2023,3,baksa district,136080
assam,2023,3,charaideo district,73222
assam,2023,3,darrang district,129710
assam,2023,3,kamrup metropolitan district,1014178
assam,2023,3,hailakandi district,104063
assam,2023,3,barpeta district,321557
assam,2023,3,goalpara district,167049
assam,2023,3,biswanath district,96868
assam,2023,3,jorhat district,204393
assam,2023,4,tinsukia district,248429
assam,2023,4,lakhimpur district,167096
assam,2023,4,kamrup district,276067
assam,2023,4,kokrajhar district,114440
assam,2023,4,karbi anglong district,108934
assam,2023,4,sivasagar district,141853
assam,2023,4,dibrugarh district,289409
assam,2023,4,south salmara mancachar district,54609
assam,2023,4,nagaon district,375835
assam,2023,4,dhubri district,193881
assam,2023,4,golaghat district,184416
assam,2023,4,udalguri district,109420
assam,2023,4,majuli district,25684
assam,2023,4,sonitpur district,291996
assam,2023,4,hojai district,120199
assam,2023,4,marigaon district,165177
assam,2023,4,chirang district,68633
assam,2023,4,cachar district,320070
assam,2023,4,nalbari district,126977
assam,2023,4,west karbi anglong district,24422
assam,2023,4,dhemaji district,128232
assam,2023,4,karimganj district,169249
assam,2023,4,bongaigaon district,151750
assam,2023,4,dima hasao district,44886
assam,2023,4,baksa district,141506
assam,2023,4,charaideo district,76164
assam,2023,4,darrang district,135028
assam,2023,4,kamrup metropolitan district,1050970
assam,2023,4,hailakandi district,108213
assam,2023,4,barpeta district,334209
assam,2023,4,goalpara district,173830
assam,2023,4,biswanath district,100861
assam,2023,4,jorhat district,212335
bihar,2021,1,madhepura district,210098
bihar,2021,1,purnia district,378977
bihar,2021,1,nalanda district,426419
bihar,2021,1,buxar district,198162
bihar,2021,1,darbhanga district,506381
bihar,2021,1,nawada district,246611
bihar,2021,1,jamui district,188350
bihar,2021,1,sheikhpura district,72003
bihar,2021,1,siwan district,444057
bihar,2021,1,muzaffarpur district,728384
bihar,2021,1,patna district,1881439
bihar,2021,1,jehanabad district,137074
bihar,2021,1,rohtas district,404078
bihar,2021,1,begusarai district,373508
bihar,2021,1,supaul district,235215
bihar,2021,1,sitamarhi district,346031
bihar,2021,1,saran district,507177
bihar,2021,1,arwal district,76552
bihar,2021,1,vaishali district,463655
bihar,2021,1,pashchim champaran district,517219
bihar,2021,1,gopalganj district,346929
bihar,2021,1,lakhisarai district,118141
bihar,2021,1,aurangabad district,303541
bihar,2021,1,kaimur bhabua district,166313
bihar,2021,1,araria district,276798
bihar,2021,1,munger district,190196
bihar,2021,1,katihar district,328252
bihar,2021,1,khagaria district,178859
bihar,2021,1,saharsa district,226755
bihar,2021,1,bhagalpur district,462764
bihar,2021,1,madhubani district,506293
bihar,2021,1,kishanganj district,161635
bihar,2021,1,gaya district,581376
bihar,2021,1,samastipur district,505806
bihar,2021,1,banka district,172220
bihar,2021,1,purbi champaran district,681660
bihar,2021,1,sheohar district,58746
bihar,2021,1,bhojpur district,338614
bihar,2021,2,madhepura district,225631
bihar,2021,2,purnia district,407327
bihar,2021,2,nalanda district,457143
bihar,2021,2,buxar district,212916
bihar,2021,2,darbhanga district,543496
bihar,2021,2,nawada district,264993
bihar,2021,2,jamui district,202627
bihar,2021,2,sheikhpura district,77323
bihar,2021,2,siwan district,476870
bihar,2021,2,muzaffarpur district,781251
bihar,2021,2,patna district,2010353
bihar,2021,2,jehanabad district,147027
bihar,2021,2,rohtas district,433856
bihar,2021,2,begusarai district,400750
bihar,2021,2,supaul district,252844
bihar,2021,2,sitamarhi district,372211
bihar,2021,2,saran district,544975
bihar,2021,2,arwal district,82232
bihar,2021,2,vaishali district,497933
bihar,2021,2,pashchim champaran district,556408
bihar,2021,2,gopalganj district,372691
bihar,2021,2,lakhisarai district,126770
bihar,2021,2,aurangabad district,326548
bihar,2021,2,kaimur bhabua district,179008
bihar,2021,2,araria district,297709
bihar,2021,2,munger district,203824
bihar,2021,2,katihar district,353303
bihar,2021,2,khagaria district,192428
bihar,2021,2,saharsa district,243572
bihar,2021,2,bhagalpur district,496135
bihar,2021,2,madhubani district,543493
bihar,2021,2,kishanganj district,174209
bihar,2021,2,gaya district,624010
bihar,2021,2,samastipur district,543782
bihar,2021,2,banka district,185539
bihar,2021,2,purbi champaran district,733817
bihar,2021,2,sheohar district,63289
bihar,2021,2,bhojpur district,363841
bihar,2021,3,madhepura district,244216
bihar,2021,3,purnia district,440447
bihar,2021,3,nalanda district,492998
bihar,2021,3,buxar district,230171
bihar,2021,3,darbhanga district,586251
bihar,2021,3,nawada district,286524
bihar,2021,3,jamui district,219468
bihar,2021,3,sheikhpura district,83526
bihar,2021,3,siwan district,514727
bihar,2021,3,muzaffarpur district,842701
bihar,2021,3,patna district,2156402
bihar,2021,3,jehanabad district,158603
bihar,2021,3,rohtas district,468953
bihar,2021,3,begusarai district,432035
bihar,2021,3,supaul district,273337
bihar,2021,3,sitamarhi district,402641
bihar,2021,3,saran district,588276
bihar,2021,3,arwal district,88938
bihar,2021,3,vaishali district,536933
bihar,2021,3,pashchim champaran district,602251
bihar,2021,3,gopalganj district,402719
bihar,2021,3,lakhisarai district,136992
bihar,2021,3,aurangabad district,353208
bihar,2021,3,kaimur bhabua district,193984
bihar,2021,3,araria district,322491
bihar,2021,3,munger district,219691
bihar,2021,3,katihar district,382183
bihar,2021,3,khagaria district,208396
bihar,2021,3,saharsa district,263226
bihar,2021,3,bhagalpur district,534600
bihar,2021,3,madhubani district,587337
bihar,2021,3,kishanganj district,188986
bihar,2021,3,gaya district,673356
bihar,2021,3,samastipur district,586990
bihar,2021,3,banka district,201221
bihar,2021,3,purbi champaran district,794120
bihar,2021,3,sheohar district,68582
bihar,2021,3,bhojpur district,393291
bihar,2021,4,madhepura district,262206
bihar,2021,4,purnia district,472750
bihar,2021,4,nalanda district,528281
bihar,2021,4,buxar district,247005
bihar,2021,4,darbhanga district,628529
bihar,2021,4,nawada district,307666
bihar,2021,4,jamui district,235801
bihar,2021,4,sheikhpura district,89702
bihar,2021,4,siwan district,552651
bihar,2021,4,muzaffarpur district,903775
bihar,2021,4,patna district,2303852
